id,type,priority,status,milestone,wave,epic_ids,domain,persona,statement,verification,source_scope
URS-F-0778,Functional,Must,Proposed,M8,8,EPIC-803,differentiation,Platform operator,The system shall keep large task data on regional object storage with explicit transfer policy.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0779,Functional,Must,Proposed,M8,8,EPIC-803,differentiation,Platform operator,The system shall replicate only required metadata and redact location-sensitive information.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0780,Functional,Must,Proposed,M8,8,EPIC-803,differentiation,Platform operator,"The system shall report regional health, lag, capacity, data transfer and failover state.",Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0781,Functional,Must,Proposed,M8,8,EPIC-803,differentiation,Platform operator,The system shall document unsupported active-active metadata semantics and consistency tradeoffs.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0782,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,"The system shall build one public source tree containing standalone, distributed, governance and administration features.",Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0783,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,The system shall avoid license-key checks or closed runtime dependencies for core production operation.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0784,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,The system shall publish complete source and reproducible build instructions for official artifacts.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0785,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,The system shall permit commercial support and hosted offerings without restricting self-hosted capability.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0786,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,"The system shall document optional trademark, certification or hosted-service boundaries separately from software rights.",Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0787,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,"The system shall make telemetry, update checks and external services opt-in or replaceable.",Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0788,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,The system shall publish a bill of materials showing the license of every distributed dependency.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0789,Functional,Must,Proposed,M8,8,EPIC-804,differentiation,Operator,The system shall maintain a contributor certificate or developer certificate process appropriate to the selected governance model.,Feature-specific end-to-end and policy tests,AMESH differentiator; not a Kestra-parity claim
URS-F-0790,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,The system shall close or explicitly waive every Must requirement with named owner and rationale.,Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0791,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,"The system shall pass security, performance, accessibility, upgrade, backup, restore, chaos and conformance release gates.",Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0792,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,"The system shall publish support, compatibility, deprecation, LTS and vulnerability response policies.",Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0793,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,The system shall complete at least two independent production-like reference deployments.,Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0794,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,"The system shall prove recovery from worker, executor, scheduler, PostgreSQL queue, projection and object-storage disruptions.",Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0795,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,"The system shall verify documentation, installation, rollback and disaster-recovery procedures with participants outside the core implementation team.",Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0796,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,The system shall publish known limitations and parity gaps without misleading compatibility claims.,Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0797,Functional,Must,Proposed,M8,8,EPIC-805,quality,Maintainer,"The system shall freeze public API, event, DSL and plugin contracts for the supported major release.",Release-gate evidence review,AMESH differentiator; not a Kestra-parity claim
URS-F-0798,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall represent every implementation assignment as a requirement-linked machine-readable work item with scope, dependencies, allowed files and acceptance evidence.","AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0799,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall assign architect, implementer, test engineer, reviewer and verifier roles using independent task contexts.","AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0800,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,The system shall confine AI changes to isolated branches or worktrees and prevent direct writes to protected release branches.,"AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0801,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall require every AI-authored pull request to record changed requirement IDs, implementation plan, risk, provenance and test evidence.","AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0802,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,The system shall prohibit an implementation agent from approving or being the sole verifier of its own change.,"AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0803,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,The system shall execute AI-generated builds and tests in ephemeral least-privilege environments without production credentials.,"AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0804,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall apply explicit token, cost, retry and elapsed-time budgets to engineering agents and escalate exhausted work with evidence.","AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0805,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall generate a signed evidence bundle containing reviews, test results, compatibility results, schemas, SBOM and traceability before release.","AI engineering workflow, isolation and evidence-gate tests",AMESH engineering differentiator; not a Kestra-parity claim
URS-F-0806,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall define versioned agent resources containing model routing, instructions, tools, skills, memory policy, permissions, budgets and evaluation policy.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0807,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall pin resolved agent, model-policy, tool and prompt revisions to every agent session and workflow execution.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0808,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall support supervisor, router, peer-to-peer, hierarchical and swarm mesh topologies without creating a second execution engine.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0809,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall persist agent sessions, messages, tool calls, hand-offs, checkpoints and approvals as durable execution evidence.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0810,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall validate agent-to-agent hand-offs against typed schemas and preserve source, destination, rationale and context provenance.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0811,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall route work by declared capability, policy, cost, latency, availability and evaluation score with an explainable decision record.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0812,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall provide isolated private memory and policy-controlled shared memory with retention, redaction, size and tenant boundaries.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0813,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall enforce loop, recursion, concurrency, token, cost, duration and tool-call limits with circuit breakers.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0814,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall require policy or human approval before agents invoke high-impact tools, move sensitive data or exceed delegated authority.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0815,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall provide provider-neutral model adapters, fallback policies and migration diagnostics without changing workflow semantics silently.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0816,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall evaluate agent and mesh outcomes against versioned tests, rubrics, judges and business assertions.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0817,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,The system shall resume an interrupted mesh from a durable checkpoint while disclosing which model outputs cannot be reproduced deterministically.,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0818,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall expose approved workflows, agents and tools through authenticated MCP and other versioned agent-protocol adapters.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0819,Functional,Must,Proposed,M8,8,EPIC-806,differentiation,AI workflow developer,"The system shall interleave agent sessions, ordinary tasks and human approval tasks in one state machine, timeline and audit trail.","Agent mesh state, budget, policy, failover and evaluation end-to-end tests",AMESH Agent Mesh differentiator; not a Kestra-parity claim
URS-F-0820,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall provide a version-pinned REST compatibility façade matching declared paths, methods, schemas, pagination, status codes and error classes.","Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0821,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall provide a version-pinned CLI compatibility mode matching declared commands, flags, exit codes and machine-readable output.","Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0822,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall match declared Pebble parsing, escaping, functions, filters, null behavior and error behavior through differential expression fixtures.","Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0823,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,The system shall import and export every documented bundle type in the declared compatibility surface without silent information loss.,"Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0824,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall publish a machine-readable compatibility manifest naming the target version, tested surfaces, evidence and unresolved gaps.","Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0825,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall block a full-compatibility release claim when any Must surface remains approximate, unknown or untested.","Black-box differential API, CLI, expression and import/export conformance tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0826,Functional,Must,Proposed,M6,6,EPIC-606,operations,Operator,"The system shall provide an on-premises Kubernetes reference deployment with no mandatory public-cloud control plane, managed database, managed object store, hosted telemetry service or license server.","On-premises Kubernetes installation, upgrade and failure-recovery tests",AMESH deployment decision; not a Kestra-parity claim
URS-F-0827,Functional,Must,Proposed,M6,6,EPIC-606,operations,Operator,"The system shall support disconnected installation and upgrade from a signed offline bundle containing images, Helm charts, custom-resource definitions, migrations, SBOMs, provenance and operator documentation.",Air-gapped bundle installation and upgrade tests,AMESH deployment decision; not a Kestra-parity claim
URS-F-0828,Functional,Must,Proposed,M6,6,EPIC-606,operations,Operator,The system shall validate the reference Helm deployment against upstream Kubernetes and at least one common on-premises distribution using external PostgreSQL and S3-compatible storage.,Cross-distribution Kubernetes conformance and upgrade tests,AMESH deployment decision; not a Kestra-parity claim
URS-F-0829,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall import and export users, groups, roles, bindings, service accounts, tenants, namespaces, system configuration, plugin inventory and audit configuration through versioned migration bundles.",Full-fidelity identity and governance migration fixtures,AMESH full-migration decision applied to the pinned compatibility surface
URS-F-0830,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall migrate historical executions, task runs, state events, logs, metrics, artifacts and audit evidence while preserving chronology, provenance and tenant boundaries.","Historical execution, log, artifact and audit migration fixtures",AMESH full-migration decision applied to the pinned compatibility surface
URS-F-0831,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall generate a stable source-to-target identifier map and validate referential integrity across resources, revisions, executions, task runs, logs, artifacts and audit records.","Identifier-mapping, collision and referential-integrity tests",AMESH full-migration decision applied to the pinned compatibility surface
URS-F-0832,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall perform migration as a dry-runnable, resumable and idempotent side-by-side process with checkpoints, checksums, reconciliation reports and an explicit cutover or rollback plan.","Interrupted, repeated and rolled-back migration end-to-end tests",AMESH full-migration decision applied to the pinned compatibility surface
URS-F-0833,Functional,Must,Proposed,M7,7,EPIC-704,compatibility,Migration engineer,"The system shall migrate secret references, provider metadata and required bindings without extracting secret plaintext, and shall block cutover when mandatory references remain unresolved.","Secret-reference migration, redaction and unresolved-binding tests",AMESH full-migration decision applied to the pinned compatibility surface
URS-F-0834,Functional,Must,Proposed,M6,6,EPIC-612,security,Security engineer,"The system shall maintain a versioned machine-readable crosswalk from applicable SOC 2 Trust Services Criteria and ISO/IEC 27001 controls to owners, requirements, implementations, tests, evidence sources and recorded gaps.",Compliance control-crosswalk schema and completeness tests,AMESH compliance-readiness decision; not a certification claim
URS-F-0835,Functional,Must,Proposed,M5,5,EPIC-504,governance,Auditor,"The system shall generate scoped compliance evidence packages containing access reviews, change evidence, audit records, backup and restore evidence, vulnerability results, incident records and provenance without exposing protected values.","Compliance evidence export, redaction and authorization tests",AMESH compliance-readiness decision; not a certification claim
URS-F-0836,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,The system shall allow a normal protected-branch change to merge only after deterministic gates pass and a configured quorum of independent review and verification agents approves it.,"AI merge-policy, quorum and evidence-replay tests",AMESH engineering-governance decision; not a Kestra-parity claim
URS-F-0837,Functional,Must,Proposed,M0,0,EPIC-011,engineering,AI engineering lead,"The system shall require named human approval for security-sensitive changes, licensing or governance changes, destructive production migrations and every stable release.",Protected-branch and release-authority policy tests,AMESH engineering-governance decision; not a Kestra-parity claim
URS-NFR-AGENT-001,Non-functional,Must,Proposed,,,EPIC-806,agent-runtime,All users and operators,"Agent and mesh budgets shall be enforced by the platform independently of model compliance. Target: No test mesh exceeds its configured hard cost, token, duration or tool-call limit beyond one explicitly bounded in-flight operation.",Adversarial runaway-loop and concurrent tool-call tests.,AMESH quality attribute
URS-NFR-AGENT-002,Non-functional,Must,Proposed,,,EPIC-806,agent-runtime,All users and operators,"Every agent message, routing decision, tool call, hand-off, approval and model response shall be traceable to pinned policy and execution context. Target: All catalogued mesh scenarios produce a complete provenance graph with no orphan tool effects.",Provenance graph completeness tests.,AMESH quality attribute
URS-NFR-AGENT-003,Non-functional,Must,Proposed,,,EPIC-806,agent-runtime,All users and operators,"Agent memory, tools and credentials shall be isolated by tenant, namespace, execution and delegated capability. Target: Zero cross-boundary disclosure or unauthorised tool invocation in adversarial mesh tests.","Cross-tenant, prompt-injection and capability-confusion tests.",AMESH quality attribute
URS-NFR-AGENT-004,Non-functional,Must,Proposed,,,EPIC-806,agent-runtime,All users and operators,Core mesh state and policy shall remain usable when a model provider is disabled or replaced. Target: Reference meshes migrate between two conforming model adapters with documented output nondeterminism and no state-schema change.,Provider substitution and outage tests.,AMESH quality attribute
URS-NFR-AIENGINEERING-001,Non-functional,Must,Proposed,,,EPIC-011,ai-engineering,All users and operators,"Every AI-authored production change shall receive review and verification from agents that did not implement the change. Target: 100% of protected-branch changes contain distinct implementer, reviewer and verifier identities.",Repository policy and pull-request evidence audit.,AMESH quality attribute
URS-NFR-AIENGINEERING-002,Non-functional,Must,Proposed,,,EPIC-011,ai-engineering,All users and operators,"AI contributions shall preserve model, tool, input-source and artifact provenance without storing secrets or prohibited source material. Target: 100% of AI-authored pull requests and releases have a valid provenance record and pass clean-room scans.","Provenance-schema, secret-scan and clean-room gate tests.",AMESH quality attribute
URS-NFR-AIENGINEERING-003,Non-functional,Must,Proposed,,,EPIC-011,ai-engineering,All users and operators,Engineering agents shall operate with least privilege and shall not receive production credentials or unreviewed default-branch write access. Target: Zero production credentials in agent sandboxes and zero direct protected-branch mutations in policy tests.,Credential canary and branch-protection integration tests.,AMESH quality attribute
URS-NFR-AIENGINEERING-004,Non-functional,Must,Proposed,,,EPIC-011,ai-engineering,All users and operators,Merge and release eligibility shall be computed from reproducible policy and evidence rather than model confidence. Target: Repeated evaluation of the same evidence bundle produces the same eligibility result.,Golden evidence-bundle and policy replay tests.,AMESH quality attribute
URS-NFR-AVAILABILITY-001,Non-functional,Must,Proposed,,,EPIC-600;EPIC-602,availability,All users and operators,A production compact deployment shall support a documented high-availability topology. Target: At least 99.9% monthly control-plane availability excluding declared maintenance.,Reference topology soak test and SLO calculation.,AMESH quality attribute
URS-NFR-AVAILABILITY-002,Non-functional,Must,Proposed,,,EPIC-601;EPIC-603,availability,All users and operators,The distributed topology shall tolerate loss of any one stateless service instance without operator intervention. Target: No accepted work lost; service recovers within 60 seconds of instance loss.,Multi-replica chaos and zone-spread tests.,AMESH quality attribute
URS-NFR-AVAILABILITY-003,Non-functional,Must,Proposed,,,EPIC-609;EPIC-805,availability,All users and operators,The first stable release and later hardened profiles shall have documented and tested recovery point and recovery time objectives. Target: First stable release gate: RPO <= 48 hours and RTO <= 8 hours. Post-GA hardened reference target: RPO <= 4 hours and RTO <= 4 hours; the tighter target is not a v1 release blocker.,"Isolated restore exercise on the on-premises Kubernetes reference topology, with measured data-loss window and service-restoration time.",AMESH quality attribute
URS-NFR-AVAILABILITY-004,Non-functional,Must,Proposed,,,EPIC-509;EPIC-601;EPIC-610,availability,All users and operators,Planned maintenance and rolling upgrades shall drain or transfer owned work without silent loss. Target: Zero lost accepted work and no more than one configured scheduling-delay window.,Upgrade and drain conformance suite.,AMESH quality attribute
URS-NFR-COMPLIANCE-001,Non-functional,Must,Proposed,,,EPIC-504;EPIC-612;EPIC-805,compliance,All users and operators,"The architecture, operating procedures and evidence model shall be designed for SOC 2 and ISO/IEC 27001 readiness without representing readiness as certification. Target: Before GA, every applicable control has a versioned mapping to an owner, implementation, evidence source, collection cadence, test and recorded gap; certification itself is outside the v1 release gate.",Control-crosswalk validation and sample evidence-package review by an independent security or compliance reviewer.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-001,Non-functional,Must,In Progress,,,EPIC-001;EPIC-007;EPIC-009;EPIC-010,maintainability,All users and operators,"Core domain and reducer logic shall not depend directly on web frameworks, PostgreSQL claim mechanics, search projections or object-storage SDKs. Target: Architecture dependency tests enforce allowed module directions.",Static architecture test in CI.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-002,Non-functional,Must,In Progress,,,EPIC-004;EPIC-300;EPIC-400;EPIC-610,maintainability,All users and operators,"Public DSL, API, event and plugin contracts shall follow documented semantic-versioning and deprecation rules. Target: No breaking contract change enters a minor or patch release without an approved exception.",Automated schema and API compatibility checks.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-003,Non-functional,Must,In Progress,,,EPIC-008;EPIC-610,maintainability,All users and operators,"Schema, event and resource migrations shall be repeatable and produce the same canonical result. Target: Repeated migration fixtures produce identical checksums.",Migration golden tests.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-004,Non-functional,Must,Proposed,,,EPIC-001;EPIC-805,maintainability,All users and operators,"Every epic shall include unit, contract, integration or end-to-end evidence appropriate to its risk. Target: All Must requirements have at least one linked automated or manual verification record before GA.",Traceability validator and release gate.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-005,Non-functional,Must,Proposed,,,EPIC-001;EPIC-402;EPIC-705,maintainability,All users and operators,"Generated schemas, SDKs, documentation, traceability files and issue bodies shall be reproducible and checked for drift. Target: Repository validation produces no uncommitted generated changes.",CI regeneration and clean-tree check.,AMESH quality attribute
URS-NFR-MAINTAINABILITY-006,Non-functional,Must,Proposed,,,EPIC-001;EPIC-612,maintainability,All users and operators,"Runtime dependencies shall have declared owners, update policy and license compatibility. Target: No unknown-license dependency and no unwaived critical known vulnerability in a release.",Dependency and license scanning.,AMESH quality attribute
URS-NFR-OPERABILITY-001,Non-functional,Must,Proposed,,,EPIC-600;EPIC-601;EPIC-606,operability,All users and operators,"Each service shall expose distinct liveness, readiness and detailed dependency health. Target: Reference orchestrator removes unready instances without restarting healthy but degraded processes unnecessarily.",Kubernetes and Compose health tests.,AMESH quality attribute
URS-NFR-OPERABILITY-002,Non-functional,Must,Proposed,,,EPIC-607,operability,All users and operators,"Operational metrics shall avoid unbounded tenant, flow, execution and task identifiers by default. Target: Metric cardinality remains within published limits under the standard scale test.",Telemetry cardinality audit.,AMESH quality attribute
URS-NFR-OPERABILITY-003,Non-functional,Must,Proposed,,,EPIC-607;EPIC-705,operability,All users and operators,"Reference alerts shall include symptom, likely causes, impact and runbook link. Target: All GA SLO alerts pass alert-quality review and simulated firing tests.",Alert fixture and runbook audit.,AMESH quality attribute
URS-NFR-OPERABILITY-004,Non-functional,Must,Proposed,,,EPIC-003;EPIC-607;EPIC-612,operability,All users and operators,Administrators shall be able to generate a redacted diagnostic bundle without exposing secrets or unrelated tenant data. Target: Canary-secret and cross-tenant scans pass for generated bundles.,Security test with seeded sensitive data.,AMESH quality attribute
URS-NFR-OPERABILITY-005,Non-functional,Must,Proposed,,,EPIC-105;EPIC-601;EPIC-607,operability,All users and operators,"Operators shall see queue lag, worker capacity, admission pressure, database saturation, storage use and search lag. Target: All capacity signals are present in the reference dashboard and alert catalog.",Dashboard and telemetry contract tests.,AMESH quality attribute
URS-NFR-OPERABILITY-006,Non-functional,Must,Proposed,,,EPIC-610,operability,All users and operators,Every release containing irreversible migration or behavior change shall publish recovery and rollback guidance. Target: Release is blocked when migration classification lacks an operator procedure.,Release metadata validation.,AMESH quality attribute
URS-NFR-PERFORMANCE-001,Non-functional,Must,Proposed,,,EPIC-400;EPIC-409,performance,All users and operators,Common authenticated read and write APIs shall remain responsive at the standard reference scale. Target: Provisional target: p95 below 500 ms and p99 below 1.5 s excluding bulk exports and external dependencies.,Repeatable load test with 10 million retained execution records and realistic filters.,AMESH quality attribute
URS-NFR-PERFORMANCE-002,Non-functional,Must,Proposed,,,EPIC-100;EPIC-400,performance,All users and operators,Accepted execution launches shall become visible and eligible for orchestration promptly. Target: Provisional target: p95 below 2 seconds and p99 below 5 seconds in the standard profile.,End-to-end launch benchmark under mixed workload.,AMESH quality attribute
URS-NFR-PERFORMANCE-003,Non-functional,Must,Proposed,,,EPIC-102,performance,All users and operators,"Due schedules shall create occurrences within a bounded delay under supported load. Target: Provisional target: p99 within 5 seconds of due time, excluding declared catch-up throttling.",Virtual-clock and real-time scheduler benchmark.,AMESH quality attribute
URS-NFR-PERFORMANCE-004,Non-functional,Must,Proposed,,,EPIC-100;EPIC-101;EPIC-603,performance,All users and operators,The distributed reference profile shall sustain task dispatch and completion processing without unbounded lag. Target: Profile M target: 50 task starts per second sustained for 60 minutes with p95 dispatch latency below 3 seconds and no unbounded queue lag.,Published benchmark on a fixed reference topology.,AMESH quality attribute
URS-NFR-PERFORMANCE-005,Non-functional,Must,Proposed,,,EPIC-105;EPIC-601;EPIC-611,performance,All users and operators,"The distributed reference profile shall support large numbers of active executions and task runs. Target: Profile M target: 1,000 active task runs while accepting at least 100,000 executions over a 24-hour mixed-workload qualification run.",Soak test with mixed short and long tasks.,AMESH quality attribute
URS-NFR-PERFORMANCE-006,Non-functional,Must,Proposed,,,EPIC-203;EPIC-407,performance,All users and operators,"The engine and UI shall handle executions with very large expanded task graphs. Target: Provisional target: 100,000 task runs per execution with aggregated UI views and bounded memory.",Synthetic large-DAG and loop benchmark.,AMESH quality attribute
URS-NFR-PERFORMANCE-007,Non-functional,Must,Proposed,,,EPIC-111;EPIC-607,performance,All users and operators,"Log ingestion shall not block task completion and shall apply explicit overload policy. Target: Provisional target: 50,000 log records per second per standard cluster with bounded buffers.",Burst and sustained log-load test with exporter outage.,AMESH quality attribute
URS-NFR-PERFORMANCE-008,Non-functional,Must,Proposed,,,EPIC-010;EPIC-605,performance,All users and operators,Large artifact transfer shall use streaming and bounded memory. Target: A 10 GiB artifact transfers with less than 256 MiB process-memory growth per stream.,Storage adapter performance and memory profiling.,AMESH quality attribute
URS-NFR-PERFORMANCE-009,Non-functional,Must,Proposed,,,EPIC-601;EPIC-611,performance,All users and operators,Adding eligible service replicas shall increase throughput until a documented shared dependency becomes limiting. Target: At least 70% scaling efficiency from two to four replicas on the reference distributed workload.,Comparative scale-out benchmark.,AMESH quality attribute
URS-NFR-PERFORMANCE-010,Non-functional,Must,Proposed,,,EPIC-611;EPIC-805,performance,All users and operators,"The v1 distributed reference deployment shall qualify against the accepted profile M workload on the documented on-premises Kubernetes topology. Target: 100,000 executions per day, 1,000 active task runs, 50 sustained task starts per second and 10 million retained execution records.","Published 24-hour mixed-workload, retention-query and failure-recovery benchmark on a fixed bill of materials.",AMESH quality attribute
URS-NFR-PORTABILITY-001,Non-functional,Must,Proposed,,,EPIC-305;EPIC-804,portability,All users and operators,The self-hosted platform shall not require a proprietary control service or license server for any GA capability. Target: Air-gapped reference deployment passes the full core and governance acceptance suite.,Offline installation and test run.,AMESH quality attribute
URS-NFR-PORTABILITY-002,Non-functional,Must,Proposed,,,EPIC-606,portability,All users and operators,Official containers shall support linux/amd64 and linux/arm64. Target: Both architectures pass smoke and conformance tests for every stable release.,Multi-architecture release CI.,AMESH quality attribute
URS-NFR-PORTABILITY-003,Non-functional,Must,In Progress,,,EPIC-009;EPIC-010;EPIC-209;EPIC-409;EPIC-506,portability,All users and operators,"Core transport semantics shall be isolated from PostgreSQL claim mechanics, while object storage, secret providers, model providers and task runners shall use documented capability interfaces. Target: PostgreSQL remains the sole supported internal durable transport and metadata database; every backend category explicitly marked extensible passes its conformance suite.",Static architecture checks plus adapter contract tests for each extensible backend category.,AMESH quality attribute
URS-NFR-PRIVACY-001,Non-functional,Must,In Progress,,,EPIC-003;EPIC-404;EPIC-804,privacy,All users and operators,Product analytics and update checks shall be disabled by default or require an explicit informed opt-in. Target: No undeclared outbound connection occurs in the offline network test.,Network capture in a clean reference deployment.,AMESH quality attribute
