requirement_id,requirement_type,priority,epic_id,epic_title,milestone,wave,verification,status
URS-F-0626,Functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Repository or storage adapter contract and fault-injection tests,Verified
URS-F-0627,Functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Repository or storage adapter contract and fault-injection tests,Verified
URS-F-0628,Functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Repository or storage adapter contract and fault-injection tests,Verified
URS-F-0629,Functional,Must,EPIC-605,Object storage backends and lifecycle,M6,6,Repository or storage adapter contract and fault-injection tests,Verified
URS-F-0630,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0631,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0632,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0633,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0634,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0635,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0636,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0637,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0638,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0639,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0640,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0641,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0642,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0643,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0644,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0645,Functional,Must,EPIC-607,"OpenTelemetry, Prometheus and log shipping",M6,6,Telemetry contract and outage tests,Proposed
URS-F-0646,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0647,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0648,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0649,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0650,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0651,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0652,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0653,Functional,Must,EPIC-608,"Retention, purge and data lifecycle",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0654,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0655,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0656,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0657,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0658,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0659,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0660,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0661,Functional,Must,EPIC-609,"Backup, restore and disaster recovery",M6,6,"Fault-injection, replay and invariant tests",Verified
URS-F-0662,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0663,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0664,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0665,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0666,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0667,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0668,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0669,Functional,Must,EPIC-610,"Upgrades, migrations and LTS policy",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0670,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0671,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0672,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0673,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0674,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0675,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0676,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0677,Functional,Must,EPIC-611,"Performance, scale and chaos qualification",M6,6,"Fault-injection, replay and invariant tests",Proposed
URS-F-0678,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0679,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0680,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0681,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0682,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0683,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0684,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0685,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Security integration tests and threat-model review,Proposed
URS-F-0686,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0687,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0688,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0689,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0690,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0691,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0692,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0693,Functional,Must,EPIC-613,"TLS, networking, proxy and private connectivity",M6,6,"Reference deployment, upgrade and failure-recovery tests",Proposed
URS-F-0694,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0695,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0696,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0697,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0698,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0699,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0700,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0701,Functional,Must,EPIC-700,Git synchronization and CI/CD helpers,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0702,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0703,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0704,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0705,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0706,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0707,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0708,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0709,Functional,Must,EPIC-701,Terraform and OpenTofu provider,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0710,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0711,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0712,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0713,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0714,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0715,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0716,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0717,Functional,Must,EPIC-702,Kubernetes operator and declarative resources,M7,7,"Declarative apply, drift and CI integration tests",Proposed
URS-F-0718,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0719,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0720,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0721,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0722,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0723,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0724,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0725,Functional,Must,EPIC-703,Public SDKs and embedded integration libraries,M7,7,OpenAPI contract and authenticated end-to-end API tests,Proposed
URS-F-0726,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0727,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0728,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0729,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0730,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0731,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0732,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0733,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Black-box differential and migration fixture tests,Proposed
URS-F-0734,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0735,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0736,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0737,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0738,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0739,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0740,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0741,Functional,Must,EPIC-705,"Documentation, examples and community governance",M7,7,Documentation build and external contributor usability test,Proposed
URS-F-0742,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0743,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0744,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0745,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0746,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0747,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0748,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0749,Functional,Must,EPIC-706,Reference integration environments and certification,M7,7,Release-gate evidence review,Proposed
URS-F-0750,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0751,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0752,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0753,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0754,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0755,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0756,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0757,Functional,Must,EPIC-800,Deterministic simulation and dry-run engine,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0758,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0759,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0760,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0761,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0762,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0763,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0764,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0765,Functional,Must,EPIC-801,Agentic authoring and operational assistant,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0766,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0767,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0768,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0769,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0770,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0771,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0772,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0773,Functional,Must,EPIC-802,Policy as code and admission controller,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0774,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0775,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0776,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0777,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0778,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0779,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0780,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0781,Functional,Must,EPIC-803,Multi-region and edge worker topology,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0782,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0783,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0784,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0785,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0786,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0787,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0788,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0789,Functional,Must,EPIC-804,Open enterprise distribution and packaging,M8,8,Feature-specific end-to-end and policy tests,Proposed
URS-F-0790,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0791,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0792,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0793,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0794,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0795,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0796,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0797,Functional,Must,EPIC-805,General availability quality and launch readiness,M8,8,Release-gate evidence review,Proposed
URS-F-0798,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0799,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0800,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0801,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0802,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0803,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0804,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0805,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI engineering workflow, isolation and evidence-gate tests",Proposed
URS-F-0806,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0807,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0808,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0809,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0810,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0811,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0812,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0813,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0814,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0815,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0816,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0817,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0818,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0819,Functional,Must,EPIC-806,First-class agent mesh runtime and governance,M8,8,"Agent mesh state, budget, policy, failover and evaluation end-to-end tests",Proposed
URS-F-0820,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0821,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0822,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0823,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0824,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0825,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Black-box differential API, CLI, expression and import/export conformance tests",Proposed
URS-F-0826,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,"On-premises Kubernetes installation, upgrade and failure-recovery tests",Proposed
URS-F-0827,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,Air-gapped bundle installation and upgrade tests,Proposed
URS-F-0828,Functional,Must,EPIC-606,"Containers, Kubernetes and Helm deployment",M6,6,Cross-distribution Kubernetes conformance and upgrade tests,Proposed
URS-F-0829,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,Full-fidelity identity and governance migration fixtures,Proposed
URS-F-0830,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Historical execution, log, artifact and audit migration fixtures",Proposed
URS-F-0831,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Identifier-mapping, collision and referential-integrity tests",Proposed
URS-F-0832,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Interrupted, repeated and rolled-back migration end-to-end tests",Proposed
URS-F-0833,Functional,Must,EPIC-704,Kestra migration importer and conformance suite,M7,7,"Secret-reference migration, redaction and unresolved-binding tests",Proposed
URS-F-0834,Functional,Must,EPIC-612,Security hardening and software supply chain,M6,6,Compliance control-crosswalk schema and completeness tests,Proposed
URS-F-0835,Functional,Must,EPIC-504,Immutable audit log and evidence export,M5,5,"Compliance evidence export, redaction and authorization tests",Proposed
URS-F-0836,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,"AI merge-policy, quorum and evidence-replay tests",Proposed
URS-F-0837,Functional,Must,EPIC-011,AI-native engineering factory and autonomous contribution controls,M0,0,Protected-branch and release-authority policy tests,Proposed
